id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
812;2025-05-21 23:56:41;25.5;920.7;3.5;3823487.0;300.0;123.0;166.0;4;160.3;65.7;88.7;39.5;45.1;70.9;314.6;155.5;-8.6;-0.5;0;0
814;2025-05-21 23:56:56;25.5;91.3;3.6;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;4.0;2.5;0.8;314.6;7.3;-8.6;147.7;0;1
821;2025-05-21 23:57:47;25.5;909.6;3.9;3923428.0;300.0;123.0;166.0;4;160.3;65.7;88.7;38.9;45.3;72.3;314.6;156.5;-8.6;-1.5;0;0
824;2025-05-21 23:58:09;25.5;90.9;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
833;2025-05-21 23:59:15;25.6;91.3;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.1;-8.6;147.9;0;1
834;2025-05-21 23:59:22;25.5;90.6;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
842;2025-05-22 00:00:22;25.5;90.7;4.1;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.8;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
846;2025-05-22 00:00:53;25.5;91.0;4.1;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
849;2025-05-22 00:01:15;25.5;911.5;4.1;3923488.0;300.0;123.0;166.0;4;160.3;65.7;88.7;38.9;45.3;72.3;314.6;156.5;-8.6;-1.5;0;0
850;2025-05-22 00:01:23;25.5;90.9;4.1;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
870;2025-05-22 00:03:55;25.4;91.5;4.1;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
887;2025-05-22 00:06:03;25.4;90.6;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
888;2025-05-22 00:06:10;25.4;904.6;4.0;4023488.0;300.0;123.0;166.0;4;160.3;65.7;88.7;38.7;45.7;73.9;314.6;158.2;-8.6;-3.2;0;0
892;2025-05-22 00:06:41;25.4;931.0;4.0;3923423.0;300.0;123.0;166.0;4;160.3;65.7;88.7;39.8;45.8;72.6;314.6;158.2;-8.6;-3.2;0;0
902;2025-05-22 00:07:56;25.5;941.2;4.0;3953423.0;300.0;123.0;166.0;4;160.3;65.7;88.7;40.2;46.3;73.1;314.6;159.6;-8.6;-4.6;0;0
903;2025-05-22 00:08:03;25.4;951.5;4.0;3853423.0;300.0;123.0;166.0;4;160.3;65.7;88.7;40.7;46.0;71.7;314.6;158.3;-8.6;-3.3;0;0
905;2025-05-22 00:08:18;25.5;90.9;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
908;2025-05-22 00:08:40;25.5;941.3;4.0;3773423.0;300.0;123.0;166.0;4;160.3;65.7;88.7;40.2;45.3;70.3;314.6;155.8;-8.6;-0.8;0;0
912;2025-05-22 00:09:11;25.5;91.3;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.1;-8.6;147.9;0;1
923;2025-05-22 00:10:31;25.5;90.6;4.1;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.8;2.4;0.7;314.6;6.9;-8.6;148.1;0;1
936;2025-05-22 00:12:08;25.5;91.3;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.1;-8.6;147.9;0;1
937;2025-05-22 00:12:15;25.5;90.6;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
941;2025-05-22 00:12:46;25.5;90.6;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
948;2025-05-22 00:13:38;25.4;91.0;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
950;2025-05-22 00:13:53;25.5;930.7;4.0;3873423.0;300.0;123.0;166.0;4;160.3;65.7;88.7;39.8;45.5;71.8;314.6;157.1;-8.6;-2.1;0;0
951;2025-05-22 00:14:00;25.4;91.0;4.0;520.0;300.0;123.0;166.0;4;160.3;65.7;88.7;3.9;2.4;0.7;314.6;7.0;-8.6;148.0;0;1
961;2025-05-22 00:15:15;25.4;922.0;3.9;3873890.0;21.0;24.0;22.0;4;11.2;12.8;11.8;39.4;45.3;71.7;35.8;156.4;270.2;-1.4;1;0
966;2025-05-22 00:15:53;25.4;920.7;3.9;3873890.0;55.0;45.0;60.0;4;29.4;24.0;32.1;39.4;45.3;71.7;85.5;156.3;220.5;-1.3;1;0
970;2025-05-22 00:16:23;15.0;15.0;5.0;520.0;56.0;40.0;62.0;4;29.9;21.4;33.1;0.4;0.2;-0.2;84.4;0.4;221.6;154.6;1;1
971;2025-05-22 00:16:30;15.0;15.0;5.0;520.0;57.0;42.0;60.0;4;30.4;22.4;32.1;0.4;0.2;-0.2;84.9;0.4;221.1;154.6;1;1
972;2025-05-22 00:16:38;14.0;15.0;5.0;520.0;56.0;43.0;60.0;4;29.9;23.0;32.1;0.4;0.2;-0.2;84.9;0.4;221.1;154.6;1;1
979;2025-05-22 00:17:30;15.0;930.0;5.0;3879890.0;58.0;40.0;61.0;4;31.0;21.4;32.6;39.5;45.4;71.7;84.9;156.6;221.1;-1.6;1;0
981;2025-05-22 00:17:45;15.0;15.0;5.0;520.0;57.0;45.0;59.0;4;30.4;24.0;31.5;0.4;0.2;-0.2;86.0;0.4;220.0;154.6;1;1
982;2025-05-22 00:17:52;15.0;940.0;5.0;38798905.0;58.0;44.0;57.0;4;31.0;23.5;30.4;39.9;232.2;631.4;84.9;903.5;221.1;-748.5;1;0
991;2025-05-22 00:19:00;15.0;920.0;5.0;39798905.0;55.0;45.0;49.0;4;29.4;24.0;26.2;39.0;237.0;647.2;79.6;923.3;226.4;-768.3;1;0
994;2025-05-22 00:19:23;15.0;15.0;5.0;520.0;57.1;44.4;52.9;4;30.5;23.7;28.3;0.4;0.2;-0.2;82.5;0.4;223.5;154.6;1;1
1006;2025-05-22 00:20:52;15.0;15.0;5.0;520.0;57.3;44.7;51.7;4;30.6;23.9;27.6;0.4;0.2;-0.2;82.1;0.4;223.9;154.6;1;1
1009;2025-05-22 00:21:15;15.0;15.0;5.0;520.0;57.4;45.0;50.5;4;30.7;24.0;27.0;0.4;0.2;-0.2;81.7;0.4;224.3;154.6;1;1
1011;2025-05-22 00:21:30;15.0;900.0;5.0;38728905.0;57.6;45.3;49.2;4;30.8;24.2;26.3;38.2;230.8;629.9;81.3;898.8;224.7;-743.8;1;0
1014;2025-05-22 00:21:52;15.0;15.0;5.0;520.0;57.7;45.6;48.0;4;30.8;24.4;25.6;0.4;0.2;-0.2;80.8;0.4;225.2;154.6;1;1
1018;2025-05-22 00:22:21;15.0;920.0;5.0;38798998.0;57.9;45.9;46.7;4;30.9;24.5;25.0;39.0;231.7;631.2;80.4;901.9;225.6;-746.9;1;0
1021;2025-05-22 00:22:44;15.0;15.0;5.0;520.0;58.0;46.3;45.5;4;31.0;24.7;24.3;0.4;0.2;-0.2;80.0;0.4;226.0;154.6;1;1
